## FlyBase D. melanogaster-Human Orthologs and associated diseases report
## Generated: Sun Mar 30 12:43:55 2025
## Using datasource: dbi:Pg:dbname=fb_2025_02_reporting;host=flysql25;port=5432...

##Dmel_gene_ID	Dmel_gene_symbol	Human_gene_HGNC_ID	Human_gene_OMIM_ID	Human_gene_symbol	DIOPT_score	OMIM_Phenotype_IDs	OMIM_Phenotype_IDs[name]
FBgn0051201	GluRIIE	HGNC:4574	MIM:138246	GRIA4	7	617864	617864[NEURODEVELOPMENTAL DISORDER WITH OR WITHOUT SEIZURES AND GAIT ABNORMALITIES; NEDSGA]
FBgn0051201	GluRIIE	HGNC:4582	MIM:600282	GRIK4	9		
FBgn0051201	GluRIIE	HGNC:16767	MIM:606650	GRIN3A	3		
FBgn0051201	GluRIIE	HGNC:4585	MIM:138253	GRIN2A	3	245570	245570[EPILEPSY, FOCAL, WITH SPEECH DISORDER AND WITH OR WITHOUT IMPAIRED INTELLECTUAL DEVELOPMENT; FESD]
FBgn0051201	GluRIIE	HGNC:4586	MIM:138252	GRIN2B	3	613970,616139	613970[INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL DOMINANT 6, WITH OR WITHOUT SEIZURES; MRD6],616139[DEVELOPMENTAL AND EPILEPTIC ENCEPHALOPATHY 27; DEE27]
FBgn0051201	GluRIIE	HGNC:4587	MIM:138254	GRIN2C	3		
FBgn0051201	GluRIIE	HGNC:4588	MIM:602717	GRIN2D	3	617162	617162[DEVELOPMENTAL AND EPILEPTIC ENCEPHALOPATHY 46; DEE46]
FBgn0051201	GluRIIE	HGNC:4576	MIM:602368	GRID2	4	616204	616204[SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 18; SCAR18]
FBgn0051201	GluRIIE	HGNC:16768	MIM:606651	GRIN3B	3		
FBgn0051201	GluRIIE	HGNC:4575	MIM:610659	GRID1	4		
FBgn0015279	Pi3K92E	HGNC:8976	MIM:602925	PIK3CB	12		
FBgn0015279	Pi3K92E	HGNC:8974	MIM:602609	PIK3C3	3		
FBgn0015279	Pi3K92E	HGNC:8978	MIM:601232	PIK3CG	7	619802	619802[IMMUNODEFICIENCY 97 WITH AUTOINFLAMMATION; IMD97]
FBgn0015279	Pi3K92E	HGNC:8975	MIM:171834	PIK3CA	7	114480,114500,114550,155500,162900,167000,182000,211980,602501,606773,612918,613089,613659,615108,619538	114480[BREAST CANCER],114500[COLORECTAL CANCER; CRC],114550[HEPATOCELLULAR CARCINOMA],155500[MACRODACTYLY],162900[NEVUS, EPIDERMAL],167000[OVARIAN CANCER],182000[KERATOSIS, SEBORRHEIC],211980[LUNG CANCER],602501[MEGALENCEPHALY-CAPILLARY MALFORMATION-POLYMICROGYRIA SYNDROME; MCAP],606773[HEMIFACIAL MYOHYPERPLASIA; HFMH],612918[CONGENITAL LIPOMATOUS OVERGROWTH, VASCULAR MALFORMATIONS, AND EPIDERMAL NEVI],613089[CAPILLARY MALFORMATION OF THE LOWER LIP, LYMPHATIC MALFORMATION OF FACE AND NECK, ASYMMETRY OF FACE AND LIMBS, AND PARTIAL/GENERALIZED OVERGROWTH],613659[GASTRIC CANCER],615108[COWDEN SYNDROME 5; CWS5],619538[CEREBRAL CAVERNOUS MALFORMATIONS 4; CCM4]
FBgn0015279	Pi3K92E	HGNC:8977	MIM:602839	PIK3CD	14	613328,615513,619281	613328[ROIFMAN-CHITAYAT SYNDROME; ROCHIS],615513[IMMUNODEFICIENCY 14A WITH LYMPHOPROLIFERATION, AUTOSOMAL DOMINANT; IMD14A],619281[IMMUNODEFICIENCY 14B, AUTOSOMAL RECESSIVE; IMD14B]
FBgn0015279	Pi3K92E	HGNC:8971	MIM:603601	PIK3C2A	4	618440	618440[OCULOSKELETODENTAL SYNDROME; OCSKD]
FBgn0015279	Pi3K92E	HGNC:8972	MIM:602838	PIK3C2B	4		
FBgn0015279	Pi3K92E	HGNC:8973	MIM:609001	PIK3C2G	4		
FBgn0038814	CG15923	HGNC:28396	MIM:609884	TMEM67	14	216360,602152,607361,610688,613550,615991	216360[COACH SYNDROME 1; COACH1],602152[RHYNS SYNDROME; RHYNS],607361[MECKEL SYNDROME, TYPE 3; MKS3],610688[JOUBERT SYNDROME 6; JBTS6],613550[NEPHRONOPHTHISIS 11; NPHP11],615991[BARDET-BIEDL SYNDROME 14; BBS14]
FBgn0038811	Pus1	HGNC:15508	MIM:608109	PUS1	14	600462	600462[MYOPATHY, LACTIC ACIDOSIS, AND SIDEROBLASTIC ANEMIA 1; MLASA1]
FBgn0014029	Septin2	HGNC:33280	MIM:612140	SEPTIN14	9		
FBgn0014029	Septin2	HGNC:1717	MIM:603151	SEPTIN7	3		
FBgn0014029	Septin2	HGNC:9165	MIM:603696	SEPTIN4	3		
FBgn0014029	Septin2	HGNC:15848	MIM:300683	SEPTIN6	14		
FBgn0014029	Septin2	HGNC:2879	MIM:612897	SEPTIN1	3		
FBgn0014029	Septin2	HGNC:25589	MIM:612887	SEPTIN11	13		
FBgn0014029	Septin2	HGNC:7729	MIM:601506	SEPTIN2	3		
FBgn0014029	Septin2	HGNC:9164	MIM:602724	SEPTIN5	4		
FBgn0014029	Septin2	HGNC:16511	MIM:608418	SEPTIN8	13		
FBgn0014029	Septin2	HGNC:14349	MIM:611737	SEPTIN10	12		
FBgn0014029	Septin2	HGNC:7323	MIM:604061	SEPTIN9	4	162100	162100[AMYOTROPHY, HEREDITARY NEURALGIC; HNA]
FBgn0014029	Septin2	HGNC:10750	MIM:608314	SEPTIN3	5		
FBgn0014029	Septin2	HGNC:26348	MIM:611562	SEPTIN12	4	614822	614822[SPERMATOGENIC FAILURE 10; SPGF10]
FBgn0023212	EloB	HGNC:11619	MIM:600787	ELOB	12		
FBgn0038805	TFAM	HGNC:24954	MIM:617285	HMGB4	3		
FBgn0038805	TFAM	HGNC:11741	MIM:600438	TFAM	11	617156	617156[MITOCHONDRIAL DNA DEPLETION SYNDROME 15 (HEPATOCEREBRAL TYPE); MTDPS15]
FBgn0038805	TFAM	HGNC:4983	MIM:163905	HMGB1	4		
FBgn0038805	TFAM	HGNC:5000	MIM:163906	HMGB2	4		
FBgn0038805	TFAM	HGNC:5004	MIM:300193	HMGB3	4	300915	300915[MICROPHTHALMIA, SYNDROMIC 13; MCOPS13]
FBgn0038804	CG10877	HGNC:16001	MIM:609187	SUGCT	14	231690	231690[GLUTARIC ACIDURIA III; GA3]
FBgn0038826	Syp	HGNC:30358	MIM:619104	RBM47	5		
FBgn0038826	Syp	HGNC:5047	MIM:607201	HNRNPR	12	620073	620073[NEURODEVELOPMENTAL DISORDER WITH DYSMORPHIC FACIES AND SKELETAL AND BRAIN ABNORMALITIES; NEDDFSB]
FBgn0038826	Syp	HGNC:24086	MIM:618199	A1CF	5		
FBgn0038826	Syp	HGNC:28401	MIM:620147	RBM46	5		
FBgn0038826	Syp	HGNC:16918	MIM:616686	SYNCRIP	12		
FBgn0038826	Syp	HGNC:23799	MIM:609385	DND1	3		
FBgn0019936	RpS20	HGNC:10405	MIM:603682	RPS20	14		
FBgn0051223	CG31223	HGNC:1177	MIM:604575	ZNHIT2	12		
FBgn0053094	Synd	HGNC:8572	MIM:606513	PACSIN3	12		
FBgn0053094	Synd	HGNC:8570	MIM:606512	PACSIN1	12		
FBgn0053094	Synd	HGNC:8571	MIM:604960	PACSIN2	14		
FBgn0038833	CG15696	HGNC:7392	MIM:123101	MSX2	3	168500,168550,604757	168500[PARIETAL FORAMINA 1; PFM1],168550[PARIETAL FORAMINA WITH CLEIDOCRANIAL DYSPLASIA; PFMCCD],604757[CRANIOSYNOSTOSIS 2; CRS2]
FBgn0038833	CG15696	HGNC:7391	MIM:142983	MSX1	3	106600,189500,608874	106600[TOOTH AGENESIS, SELECTIVE, 1; STHAG1],189500[WITKOP SYNDROME],608874[OROFACIAL CLEFT 5; OFC5]
FBgn0038834	RpS30	HGNC:3597	MIM:134690	FAU	9		
FBgn0038834	RpS30	HGNC:0		LOC101927789	3		
FBgn0038840	Grik	HGNC:4572	MIM:138247	GRIA2	6	618917	618917[NEURODEVELOPMENTAL DISORDER WITH LANGUAGE IMPAIRMENT AND BEHAVIORAL ABNORMALITIES; NEDLIB]
FBgn0038840	Grik	HGNC:4573	MIM:305915	GRIA3	6	300699	300699[INTELLECTUAL DEVELOPMENTAL DISORDER, X-LINKED, SYNDROMIC, WU TYPE; MRXSW]
FBgn0038840	Grik	HGNC:4580	MIM:138244	GRIK2	7	611092,619580	611092[INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL RECESSIVE 6; MRT6],619580[NEURODEVELOPMENTAL DISORDER WITH IMPAIRED LANGUAGE AND ATAXIA AND WITH OR WITHOUT SEIZURES; NEDLAS]
FBgn0038840	Grik	HGNC:4581	MIM:138243	GRIK3	7		
FBgn0038840	Grik	HGNC:4571	MIM:138248	GRIA1	6	619927,619931	619927[INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL DOMINANT 67; MRD67],619931[INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL RECESSIVE 76; MRT76]
FBgn0038840	Grik	HGNC:4583	MIM:600283	GRIK5	7		
FBgn0038840	Grik	HGNC:4579	MIM:138245	GRIK1	7		
FBgn0038840	Grik	HGNC:4574	MIM:138246	GRIA4	6	617864	617864[NEURODEVELOPMENTAL DISORDER WITH OR WITHOUT SEIZURES AND GAIT ABNORMALITIES; NEDSGA]
FBgn0038840	Grik	HGNC:4582	MIM:600282	GRIK4	8		
FBgn0038840	Grik	HGNC:4576	MIM:602368	GRID2	3	616204	616204[SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 18; SCAR18]
FBgn0038840	Grik	HGNC:4575	MIM:610659	GRID1	3		
FBgn0038839	Ktl	HGNC:22394	MIM:618442	KCTD8	11		
FBgn0038839	Ktl	HGNC:14678	MIM:610521	KCTD12	12		
FBgn0038839	Ktl	HGNC:29244	MIM:613423	KCTD16	11		
FBgn0038839	Ktl	HGNC:23227	MIM:620638	KCTD4	4		
FBgn0038839	Ktl	HGNC:21302	MIM:609848	KCTD11	3		
FBgn0038839	Ktl	HGNC:23295		KCTD14	3		
FBgn0038839	Ktl	HGNC:27452	MIM:618790	KCTD21	3		
FBgn0038839	Ktl	HGNC:22235	MIM:618791	KCTD6	4		
FBgn0038839	Ktl	HGNC:24753	MIM:619943	KCTD19	3		
FBgn0038839	Ktl	HGNC:18893	MIM:607947	KCNRG	4		
FBgn0038839	Ktl	HGNC:26446		KCTD18	3		
FBgn0038837	KaiR1D	HGNC:4572	MIM:138247	GRIA2	6	618917	618917[NEURODEVELOPMENTAL DISORDER WITH LANGUAGE IMPAIRMENT AND BEHAVIORAL ABNORMALITIES; NEDLIB]
FBgn0038837	KaiR1D	HGNC:4573	MIM:305915	GRIA3	6	300699	300699[INTELLECTUAL DEVELOPMENTAL DISORDER, X-LINKED, SYNDROMIC, WU TYPE; MRXSW]
FBgn0038837	KaiR1D	HGNC:4580	MIM:138244	GRIK2	10	611092,619580	611092[INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL RECESSIVE 6; MRT6],619580[NEURODEVELOPMENTAL DISORDER WITH IMPAIRED LANGUAGE AND ATAXIA AND WITH OR WITHOUT SEIZURES; NEDLAS]
FBgn0038837	KaiR1D	HGNC:4581	MIM:138243	GRIK3	10		
FBgn0038837	KaiR1D	HGNC:4571	MIM:138248	GRIA1	6	619927,619931	619927[INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL DOMINANT 67; MRD67],619931[INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL RECESSIVE 76; MRT76]
FBgn0038837	KaiR1D	HGNC:4583	MIM:600283	GRIK5	6		
FBgn0038837	KaiR1D	HGNC:4579	MIM:138245	GRIK1	10		
FBgn0038837	KaiR1D	HGNC:4574	MIM:138246	GRIA4	6	617864	617864[NEURODEVELOPMENTAL DISORDER WITH OR WITHOUT SEIZURES AND GAIT ABNORMALITIES; NEDSGA]
FBgn0038837	KaiR1D	HGNC:4582	MIM:600282	GRIK4	8		
FBgn0038837	KaiR1D	HGNC:4576	MIM:602368	GRID2	3	616204	616204[SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 18; SCAR18]
FBgn0038837	KaiR1D	HGNC:4575	MIM:610659	GRID1	3		
FBgn0027493	Adss	HGNC:292	MIM:103060	ADSS2	12		
FBgn0027493	Adss	HGNC:20093	MIM:612498	ADSS1	13	617030	617030[MYOPATHY, DISTAL, 5; MPD5]
FBgn0038830	CG17272	HGNC:1445	MIM:114182	CALM2	3	616249	616249[LONG QT SYNDROME 15; LQT15]
FBgn0038830	CG17272	HGNC:1442	MIM:114180	CALM1	3	614916,616247	614916[VENTRICULAR TACHYCARDIA, CATECHOLAMINERGIC POLYMORPHIC, 4; CPVT4],616247[LONG QT SYNDROME 14; LQT14]
FBgn0038830	CG17272	HGNC:1449	MIM:114183	CALM3	3	618782	618782[LONG QT SYNDROME 16; LQT16]
FBgn0038830	CG17272	HGNC:1452	MIM:114184	CALML3	3		
FBgn0038830	CG17272	HGNC:18445	MIM:620520	CALML4	5		
FBgn0038829	CG17271	HGNC:18451	MIM:607788	MCFD2	9	613625	613625[FACTOR V AND FACTOR VIII, COMBINED DEFICIENCY OF, 2; F5F8D2]
FBgn0038828	CG17270	HGNC:1187	MIM:604576	ERG28	4		
FBgn0038827	Fancd2	HGNC:3585	MIM:613984	FANCD2	14	227646	227646[FANCONI ANEMIA, COMPLEMENTATION GROUP D2; FANCD2]
FBgn0046689	Takl1	HGNC:6859	MIM:602614	MAP3K7	5	157800,617137	157800[CARDIOSPONDYLOCARPOFACIAL SYNDROME; CSCF],617137[FRONTOMETAPHYSEAL DYSPLASIA 2; FMD2]
FBgn0013995	Calx	HGNC:11069	MIM:601901	SLC8A2	12		
FBgn0013995	Calx	HGNC:11070	MIM:607991	SLC8A3	13		
FBgn0013995	Calx	HGNC:11068	MIM:182305	SLC8A1	10		
FBgn0026056	Rlip	HGNC:9841	MIM:605801	RALBP1	11		
FBgn0038851	dmrt93B	HGNC:13908	MIM:614804	DMRTA2	4		
FBgn0038851	dmrt93B	HGNC:13909	MIM:614754	DMRT3	5		
FBgn0038851	dmrt93B	HGNC:13826	MIM:614803	DMRTA1	4		
FBgn0038851	dmrt93B	HGNC:2935	MIM:604935	DMRT2	3		
FBgn0038851	dmrt93B	HGNC:2934	MIM:602424	DMRT1	3		
FBgn0038851	dmrt93B	HGNC:13913	MIM:614805	DMRTB1	3		
FBgn0038851	dmrt93B	HGNC:13911	MIM:614806	DMRTC2	3		
FBgn0038855	Tbc1d22	HGNC:1309	MIM:616879	TBC1D22A	11		
FBgn0038855	Tbc1d22	HGNC:21602	MIM:616880	TBC1D22B	13		
FBgn0028468	rtet	HGNC:16894	MIM:610977	MFSD10	14		
FBgn0028468	rtet	HGNC:28158	MIM:620301	MFSD9	3		
FBgn0015790	Rab11	HGNC:18238	MIM:612942	RAB25	4		
FBgn0015790	Rab11	HGNC:9760	MIM:605570	RAB11A	13		
FBgn0015790	Rab11	HGNC:9761	MIM:604198	RAB11B	10	617807	617807[NEURODEVELOPMENTAL DISORDER WITH ATAXIC GAIT, ABSENT SPEECH, AND DECREASED CORTICAL WHITE MATTER; NDAGSCW]
FBgn0010770	ppan	HGNC:9227	MIM:607793	PPAN	13		
FBgn0010770	ppan	HGNC:33526		PPAN-P2RY11	12		
FBgn0038858	CG5793	HGNC:14169	MIM:616320	FAHD1	12		
FBgn0038858	CG5793	HGNC:25318		FAHD2B	3		
FBgn0038858	CG5793	HGNC:24252		FAHD2A	3		
FBgn0038860	Ice2	HGNC:29885	MIM:610835	ICE2	3		
FBgn0038862	Usp8	HGNC:12631	MIM:603158	USP8	13	219090	219090[PITUITARY ADENOMA 4, ACTH-SECRETING; PITA4]
FBgn0038862	Usp8	HGNC:12620	MIM:604729	USP21	4		
FBgn0038862	Usp8	HGNC:20079	MIM:620563	USP50	3		
FBgn0038862	Usp8	HGNC:12618	MIM:604725	USP2	5		
FBgn0038861	Trm7-34	HGNC:17136	MIM:618411	FTSJ3	3		
FBgn0038861	Trm7-34	HGNC:13254	MIM:300499	FTSJ1	11	309549	309549[INTELLECTUAL DEVELOPMENTAL DISORDER, X-LINKED 9; XLID9]
FBgn0038854	Brat1	HGNC:21701	MIM:614506	BRAT1	4	614498,618056	614498[RIGIDITY AND MULTIFOCAL SEIZURE SYNDROME, LETHAL NEONATAL; RMFSL],618056[NEURODEVELOPMENTAL DISORDER WITH CEREBELLAR ATROPHY AND WITH OR WITHOUT SEIZURES; NEDCAS]
FBgn0038853	RhoGAP93B	HGNC:29351	MIM:615880	ARHGAP39	12		
FBgn0038852	HHEX	HGNC:4901	MIM:604420	HHEX	7		
FBgn0003257	r-l	HGNC:12563	MIM:613891	UMPS	14	258900	258900[OROTIC ACIDURIA]
FBgn0025865	Cortactin	HGNC:3338	MIM:164765	CTTN	13		
FBgn0025865	Cortactin	HGNC:4844	MIM:601306	HCLS1	9		
FBgn0013812	Dhc93AB	HGNC:2951	MIM:603336	DNAH6	4		
FBgn0013812	Dhc93AB	HGNC:2949	MIM:603334	DNAH3	3		
FBgn0013812	Dhc93AB	HGNC:2961	MIM:600112	DYNC1H1	3	158600,614228,614563	158600[SPINAL MUSCULAR ATROPHY, LOWER EXTREMITY-PREDOMINANT, 1, AUTOSOMAL DOMINANT; SMALED1],614228[CHARCOT-MARIE-TOOTH DISEASE, AXONAL, TYPE 2O; CMT2O],614563[CORTICAL DYSPLASIA, COMPLEX, WITH OTHER BRAIN MALFORMATIONS 13; CDCBM13]
FBgn0013812	Dhc93AB	HGNC:2952	MIM:603337	DNAH8	3	619095	619095[SPERMATOGENIC FAILURE 46; SPGF46]
FBgn0013812	Dhc93AB	HGNC:2940	MIM:603332	DNAH1	3	617576,617577	617576[SPERMATOGENIC FAILURE 18; SPGF18],617577[CILIARY DYSKINESIA, PRIMARY, 37; CILD37]
FBgn0013812	Dhc93AB	HGNC:18661	MIM:610061	DNAH7	3	620356	620356[CILIARY DYSKINESIA, PRIMARY, 50; CILD50]
FBgn0013812	Dhc93AB	HGNC:2953	MIM:603330	DNAH9	13	618300	618300[CILIARY DYSKINESIA, PRIMARY, 40; CILD40]
FBgn0013812	Dhc93AB	HGNC:2942	MIM:603339	DNAH11	8	611884	611884[CILIARY DYSKINESIA, PRIMARY, 7; CILD7]
FBgn0013812	Dhc93AB	HGNC:2950	MIM:603335	DNAH5	3	608644	608644[CILIARY DYSKINESIA, PRIMARY, 3; CILD3]
FBgn0013812	Dhc93AB	HGNC:2948	MIM:603333	DNAH2	5	619094	619094[SPERMATOGENIC FAILURE 45; SPGF45]
FBgn0013812	Dhc93AB	HGNC:2941	MIM:605884	DNAH10	4	619515	619515[SPERMATOGENIC FAILURE 56; SPGF56]
FBgn0013812	Dhc93AB	HGNC:2946	MIM:610063	DNAH17	11	618643	618643[SPERMATOGENIC FAILURE 39; SPGF39]
FBgn0013812	Dhc93AB	HGNC:2945	MIM:603341	DNAH14	3		
FBgn0013812	Dhc93AB	HGNC:2943	MIM:603340	DNAH12	3		
FBgn0038845	Alp5	HGNC:438	MIM:171760	ALPL	13	146300,241500,241510	146300[HYPOPHOSPHATASIA, ADULT; HPPA],241500[HYPOPHOSPHATASIA, INFANTILE; HPPI],241510[HYPOPHOSPHATASIA, CHILDHOOD; HPPC]
FBgn0038845	Alp5	HGNC:441	MIM:171810	ALPG	13		
FBgn0038845	Alp5	HGNC:439	MIM:171800	ALPP	13		
FBgn0038845	Alp5	HGNC:437	MIM:171740	ALPI	14		
FBgn0038868	Ddrgk1	HGNC:16110	MIM:616177	DDRGK1	11	602557	602557[SPONDYLOEPIMETAPHYSEAL DYSPLASIA, SHOHAT TYPE; SEMDSH]
FBgn0038870	Oga	HGNC:7056	MIM:604039	OGA	14		
FBgn0038874	ETHR	HGNC:12299	MIM:188545	TRHR	9	618573	618573[HYPOTHYROIDISM, CONGENITAL, NONGOITROUS, 7; CHNG7]
FBgn0038876	Idi	HGNC:23487	MIM:615389	IDI2	12		
FBgn0038876	Idi	HGNC:5387	MIM:604055	IDI1	13		
FBgn0002781	mod(mdg4)	HGNC:37214		BTBD18	3		
FBgn0004110	tin	HGNC:7836	MIM:606727	NKX2-3	3		
FBgn0004110	tin	HGNC:2488	MIM:600584	NKX2-5	4	108900,187500,217095,225250,614432,614435	108900[ATRIAL SEPTAL DEFECT 7 WITH OR WITHOUT ATRIOVENTRICULAR CONDUCTION DEFECTS; ASD7],187500[TETRALOGY OF FALLOT; TOF],217095[CONOTRUNCAL HEART MALFORMATIONS; CTHM],225250[HYPOTHYROIDISM, CONGENITAL, NONGOITROUS, 5; CHNG5],614432[VENTRICULAR SEPTAL DEFECT 3; VSD3],614435[HYPOPLASTIC LEFT HEART SYNDROME 2; HLHS2]
FBgn0004110	tin	HGNC:7835	MIM:604612	NKX2-2	4		
FBgn0004110	tin	HGNC:32940	MIM:611770	NKX2-6	3	217095	217095[CONOTRUNCAL HEART MALFORMATIONS; CTHM]
FBgn0004862	bap	HGNC:951	MIM:602183	NKX3-2	8	613330	613330[SPONDYLO-MEGAEPIPHYSEAL-METAPHYSEAL DYSPLASIA; SMMD]
FBgn0004862	bap	HGNC:7838	MIM:602041	NKX3-1	4		
FBgn0004862	bap	HGNC:7835	MIM:604612	NKX2-2	3		
FBgn0004862	bap	HGNC:16364	MIM:603245	NKX2-8	3		
FBgn0038887	CG7907	HGNC:7658	MIM:600469	NCBP1	7		
FBgn0011278	lbe	HGNC:16960	MIM:604255	LBX1	10	619483	619483[CENTRAL HYPOVENTILATION SYNDROME, CONGENITAL, 3; CCHS3]
FBgn0011278	lbe	HGNC:15525	MIM:607164	LBX2	7		
FBgn0008651	lbl	HGNC:16960	MIM:604255	LBX1	10	619483	619483[CENTRAL HYPOVENTILATION SYNDROME, CONGENITAL, 3; CCHS3]
FBgn0008651	lbl	HGNC:15525	MIM:607164	LBX2	7		
FBgn0038878	CG3301	HGNC:28639	MIM:616159	DHRS11	12		
FBgn0038877	CG3308	HGNC:24220	MIM:619364	TATDN1	6		
FBgn0038877	CG3308	HGNC:27010		TATDN3	4		
FBgn0043012	AP-2sigma	HGNC:565	MIM:602242	AP2S1	14	600740	600740[HYPOCALCIURIC HYPERCALCEMIA, FAMILIAL, TYPE III; HHC3]
FBgn0043012	AP-2sigma	HGNC:560	MIM:300629	AP1S2	5	304340	304340[PETTIGREW SYNDROME; PGS]
FBgn0043012	AP-2sigma	HGNC:2013	MIM:601507	AP3S1	3		
FBgn0043012	AP-2sigma	HGNC:559	MIM:603531	AP1S1	6	609313	609313[MEDNIK SYNDROME; MEDNIK]
FBgn0043012	AP-2sigma	HGNC:18971	MIM:615781	AP1S3	6	616106	616106[PSORIASIS 15, PUSTULAR, SUSCEPTIBILITY TO; PSORS15]
FBgn0043012	AP-2sigma	HGNC:571	MIM:602416	AP3S2	3		
FBgn0043012	AP-2sigma	HGNC:575	MIM:607243	AP4S1	3	614067	614067[SPASTIC PARAPLEGIA 52, AUTOSOMAL RECESSIVE; SPG52]
FBgn0000527	e	HGNC:23993	MIM:614365	AASDH	4		
FBgn0038871	CG3337	HGNC:27029	MIM:618568	ATPSCKMT	14		
FBgn0038871	CG3337	HGNC:14152	MIM:618566	ANTKMT	6		
FBgn0038869	Smyd5	HGNC:16258	MIM:619114	SMYD5	14		
FBgn0038889	Fancm	HGNC:23168	MIM:609644	FANCM	11	618086,618096	618086[SPERMATOGENIC FAILURE 28; SPGF28],618096[PREMATURE OVARIAN FAILURE 15; POF15]
FBgn0004863	C15	HGNC:13532	MIM:604640	TLX3	11		
FBgn0004863	C15	HGNC:5056	MIM:186770	TLX1	10		
FBgn0004863	C15	HGNC:5057	MIM:604240	TLX2	10		
FBgn0038890	sp3	HGNC:11504	MIM:609410	SYNJ2	3		
FBgn0038890	sp3	HGNC:17054	MIM:609389	INPP5F	12		
FBgn0038890	sp3	HGNC:11503	MIM:604297	SYNJ1	3	615530,617389	615530[PARKINSON DISEASE 20, EARLY-ONSET; PARK20],617389[DEVELOPMENTAL AND EPILEPTIC ENCEPHALOPATHY 53; DEE53]
FBgn0011766	E2f1	HGNC:3113	MIM:189971	E2F1	8		
FBgn0011766	E2f1	HGNC:3114	MIM:600426	E2F2	9		
FBgn0011766	E2f1	HGNC:3115	MIM:600427	E2F3	9		
FBgn0011766	E2f1	HGNC:3118	MIM:600659	E2F4	5		
FBgn0011766	E2f1	HGNC:3119	MIM:600967	E2F5	5		
FBgn0011766	E2f1	HGNC:3120	MIM:602944	E2F6	6		
FBgn0038892	CG15498	HGNC:26782		CFAP161	13		
FBgn0002941	slou	HGNC:24975	MIM:617869	NKX1-1	5		
FBgn0002941	slou	HGNC:31652	MIM:621058	NKX1-2	5		
FBgn0038897	CG5849	HGNC:500	MIM:151530	ANPEP	7		
FBgn0038897	CG5849	HGNC:30748	MIM:606950	TRHDE	7		
FBgn0038897	CG5849	HGNC:3355	MIM:138297	ENPEP	6		
FBgn0038897	CG5849	HGNC:18173	MIM:606832	ERAP1	7		
FBgn0038897	CG5849	HGNC:26904	MIM:610046	LVRN	6		
FBgn0038897	CG5849	HGNC:7900	MIM:606793	NPEPPS	5		
FBgn0038897	CG5849	HGNC:29499	MIM:609497	ERAP2	7		
FBgn0038897	CG5849	HGNC:6656	MIM:151300	LNPEP	7		
FBgn0038897	CG5849	HGNC:10079	MIM:605287	RNPEPL1	3		
FBgn0038897	CG5849	HGNC:1361	MIM:619600	AOPEP	3	619565	619565[DYSTONIA 31; DYT31]
FBgn0038897	CG5849	HGNC:44259		NPEPPSP1	3		
FBgn0051343	CG31343	HGNC:500	MIM:151530	ANPEP	7		
FBgn0051343	CG31343	HGNC:30748	MIM:606950	TRHDE	7		
FBgn0051343	CG31343	HGNC:3355	MIM:138297	ENPEP	6		
FBgn0051343	CG31343	HGNC:18173	MIM:606832	ERAP1	7		
FBgn0051343	CG31343	HGNC:26904	MIM:610046	LVRN	6		
FBgn0051343	CG31343	HGNC:7900	MIM:606793	NPEPPS	5		
FBgn0051343	CG31343	HGNC:29499	MIM:609497	ERAP2	7		
FBgn0051343	CG31343	HGNC:6656	MIM:151300	LNPEP	7		
FBgn0051343	CG31343	HGNC:10079	MIM:605287	RNPEPL1	3		
FBgn0051343	CG31343	HGNC:1361	MIM:619600	AOPEP	3	619565	619565[DYSTONIA 31; DYT31]
FBgn0051343	CG31343	HGNC:44259		NPEPPSP1	3		
FBgn0051233	CG31233	HGNC:500	MIM:151530	ANPEP	6		
FBgn0051233	CG31233	HGNC:30748	MIM:606950	TRHDE	6		
FBgn0051233	CG31233	HGNC:3355	MIM:138297	ENPEP	5		
FBgn0051233	CG31233	HGNC:18173	MIM:606832	ERAP1	6		
FBgn0051233	CG31233	HGNC:26904	MIM:610046	LVRN	5		
FBgn0051233	CG31233	HGNC:7900	MIM:606793	NPEPPS	4		
FBgn0051233	CG31233	HGNC:29499	MIM:609497	ERAP2	6		
FBgn0051233	CG31233	HGNC:6656	MIM:151300	LNPEP	6		
FBgn0051198	CG31198	HGNC:500	MIM:151530	ANPEP	6		
FBgn0051198	CG31198	HGNC:30748	MIM:606950	TRHDE	6		
FBgn0051198	CG31198	HGNC:3355	MIM:138297	ENPEP	6		
FBgn0051198	CG31198	HGNC:18173	MIM:606832	ERAP1	6		
FBgn0051198	CG31198	HGNC:26904	MIM:610046	LVRN	5		
FBgn0051198	CG31198	HGNC:7900	MIM:606793	NPEPPS	5		
FBgn0051198	CG31198	HGNC:29499	MIM:609497	ERAP2	6		
FBgn0051198	CG31198	HGNC:6656	MIM:151300	LNPEP	6		
FBgn0051198	CG31198	HGNC:44259		NPEPPSP1	3		
